"Result  :  Query Result"
"Save Time: 03/01/2019 13:32:49"

"User Name:xli"

"Total 27,350   Records"

"Start Time","Period","NE Name","ABCF SIP ACCESS NETWORK","Audio Codec EVS Conversions (times)","Audio Codec EVS Transparent Transmissions (times)","Wideband Codec Conversions Between EVS and AMR (times)","Wideband Codec Conversions Between EVS and AMR-WB (times)","Wideband Codec Conversions Between EVS and EVS (times)","Wideband Codec Conversions Between EVS and G.722 (times)","Wideband Codec Conversions Between EVS and G.723 (times)","Wideband Codec Conversions Between EVS and G.729 (times)","Wideband Codec Conversions Between EVS and iLBC (times)","Wideband Codec Conversions Between EVS and PCMA (times)","Wideband Codec Conversions Between EVS and PCMU (times)"
02/06/2019 03:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",12,0,0,12,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,39,0,0,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",8,0,0,8,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,58,0,0,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",12,0,0,12,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,49,0,0,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",4,0,0,4,0,0,0,0,0,0,0
02/06/2019 03:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,70,0,0,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",5,0,0,5,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,45,0,0,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",10,0,0,10,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,49,0,0,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",8,0,0,8,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,41,0,0,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",10,0,0,10,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,45,0,0,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 03:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,39,0,0,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",2,0,0,2,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,23,0,0,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,35,0,0,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",2,0,0,2,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,39,0,0,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",14,0,0,14,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,63,0,0,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",9,0,0,9,0,0,0,0,0,0,0
02/06/2019 03:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,48,0,0,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,36,0,0,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",4,0,0,4,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,31,0,0,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",11,0,0,11,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,83,0,0,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",12,0,0,12,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,70,0,0,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",8,0,0,8,0,0,0,0,0,0,0
02/06/2019 03:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,30,0,0,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",11,0,0,11,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,64,0,0,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,76,0,0,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,67,0,0,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",4,0,0,4,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,102,0,0,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",18,0,0,18,0,0,0,0,0,0,0
02/06/2019 04:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,67,0,0,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",16,0,0,16,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,53,0,0,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",12,0,0,12,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,82,0,0,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",16,0,0,16,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,106,0,0,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",12,0,0,12,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,122,0,0,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",8,0,0,8,0,0,0,0,0,0,0
02/06/2019 04:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,74,0,0,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,105,0,0,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",6,0,0,6,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,94,0,0,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",10,0,0,10,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,103,0,0,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",19,0,0,19,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,138,0,0,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",10,0,0,10,0,0,0,0,0,0,0
02/06/2019 04:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,129,0,0,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",16,0,0,16,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,110,0,0,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",7,0,0,7,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,59,0,0,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",10,0,0,10,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,134,0,0,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",19,0,1,18,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,143,0,0,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",15,0,0,15,0,0,0,0,0,0,0
02/06/2019 04:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,126,0,0,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",27,0,0,27,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,162,0,0,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",12,0,0,12,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,157,0,0,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",18,0,0,18,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,258,0,0,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",18,0,0,18,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,169,0,0,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",23,0,0,23,0,0,0,0,0,0,0
02/06/2019 05:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,243,0,0,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",21,0,0,21,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,183,0,0,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",23,0,0,23,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,163,0,0,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",23,0,0,23,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,222,0,0,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",28,0,0,28,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,246,0,0,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",34,0,0,34,0,0,0,0,0,0,0
02/06/2019 05:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,291,0,0,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",30,0,0,30,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,244,0,0,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",11,0,0,11,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,219,0,0,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",28,0,0,28,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,331,0,0,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",28,0,0,28,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,266,0,0,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",23,0,0,23,0,0,0,0,0,0,0
02/06/2019 05:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,331,0,0,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",45,0,0,45,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,262,0,0,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",17,0,0,17,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,242,0,0,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",44,0,0,44,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,459,0,0,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",54,0,0,54,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,376,0,0,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",39,0,0,39,0,0,0,0,0,0,0
02/06/2019 05:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,388,0,0,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",63,0,0,63,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,453,0,0,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",51,0,2,49,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,369,0,0,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",56,0,0,56,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,633,0,0,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",49,0,0,49,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,565,0,0,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",52,0,0,52,0,0,0,0,0,0,0
02/06/2019 06:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,594,0,0,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",62,0,0,62,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,425,0,0,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",55,0,0,55,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,546,0,0,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",71,0,0,71,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,809,0,0,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",65,0,0,65,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,677,0,0,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",79,0,1,78,0,0,0,0,0,0,0
02/06/2019 06:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,703,0,0,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",105,0,0,105,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,788,0,0,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",81,0,0,81,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,595,0,0,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",105,0,1,104,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1068,0,0,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",89,0,0,89,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,945,0,0,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",122,0,2,120,0,0,0,0,0,0,0
02/06/2019 06:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1086,0,0,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",119,0,0,119,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,772,0,0,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",61,0,0,61,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,623,0,0,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",97,0,1,96,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1251,0,0,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",133,0,0,133,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1207,0,0,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",147,0,0,147,0,0,0,0,0,0,0
02/06/2019 06:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1217,0,0,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",138,0,0,138,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1155,0,0,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",96,0,0,96,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,851,0,0,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",163,0,0,163,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1664,0,0,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",133,0,0,133,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1327,0,0,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",116,0,0,116,0,0,0,0,0,0,0
02/06/2019 07:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1633,0,0,0,0,0,0,0,0,0
02/06/2019 07:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",207,0,1,206,0,0,0,0,0,0,0
02/06/2019 07:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1361,0,0,0,0,0,0,0,0,0
02/06/2019 07:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",118,0,0,118,0,0,0,0,0,0,0
02/06/2019 07:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1100,0,0,0,0,0,0,0,0,0
02/06/2019 07:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",193,0,4,189,0,0,0,0,0,0,0
02/06/2019 07:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2067,0,0,0,0,0,0,0,0,0
